Date_time,P_avg,Db2t_avg,Dst_avg
2013-01-02 06:40:00+00:00,143.11,37.68,61.560001
2013-01-02 06:50:00+00:00,120.22,38.220001,62.259997999999996
2013-01-02 07:00:00+00:00,316.54001,38.639998999999996,62.73
2013-01-02 07:10:00+00:00,67.639999,39.02,62.91
2013-01-02 07:20:00+00:00,-2.3499999,39.810001,63.400002
2013-01-02 07:30:00+00:00,25.129998999999998,40.130001,62.529999
2013-01-02 07:40:00+00:00,122.07,39.189999,61.639998999999996
2013-01-02 07:50:00+00:00,45.060001,39.139998999999996,62.189999
2013-01-02 08:00:00+00:00,23.309998999999998,39.689999,63.450001
2013-01-02 08:10:00+00:00,57.349998,40.389998999999996,64.82
2013-01-02 08:20:00+00:00,91.440002,39.110001000000004,63.48
2013-01-02 08:30:00+00:00,103.24,36.779999,59.709998999999996
2013-01-02 08:40:00+00:00,72.709999,35.880001,57.5
2013-01-02 08:50:00+00:00,57.189999,36.07,57.66
2013-01-02 09:00:00+00:00,59.470001,36.560001,58.580002
2013-01-02 09:10:00+00:00,162.48,37.189999,59.66
2013-01-02 09:20:00+00:00,111.71,37.759997999999996,60.369999
2013-01-02 09:30:00+00:00,88.160004,38.330002,61.41
2013-01-02 09:40:00+00:00,30.040001,38.970001,62.549999
2013-01-02 09:50:00+00:00,35.099998,39.860001000000004,64.0
2013-01-02 10:00:00+00:00,87.08000200000001,40.25,64.769997
2013-01-02 10:10:00+00:00,24.99,38.380001,61.98
2013-01-02 10:20:00+00:00,-5.0300002,36.540001000000004,58.650002
2013-01-02 10:30:00+00:00,-0.059999999000000005,36.709998999999996,57.310001
2013-01-02 10:40:00+00:00,-0.050000000999999995,36.630001,56.259997999999996
2013-01-02 10:50:00+00:00,-0.07,36.18,54.91
2013-01-02 11:00:00+00:00,19.709999,35.07,53.169998
2013-01-02 11:10:00+00:00,78.980003,34.439999,53.290001000000004
2013-01-02 11:20:00+00:00,86.989998,34.73,54.369999
2013-01-02 11:30:00+00:00,34.23,35.18,55.720001
2013-01-02 11:40:00+00:00,2.3599999,35.970001,57.34
2013-01-02 11:50:00+00:00,26.549999,37.02,59.139998999999996
2013-01-02 12:00:00+00:00,2.03,38.049999,60.82
2013-01-02 12:10:00+00:00,-0.039999999,39.330002,61.66
2013-01-02 12:20:00+00:00,-0.02,39.939999,61.220001
2013-01-02 12:30:00+00:00,-0.029999999,40.099998,60.759997999999996
2013-01-02 12:40:00+00:00,-0.02,40.27,60.299999
2013-01-02 12:50:00+00:00,-0.07,40.259997999999996,59.709998999999996
2013-01-02 13:00:00+00:00,-0.050000000999999995,40.080002,59.02
2013-01-02 13:10:00+00:00,-0.050000000999999995,39.73,58.25
2013-01-02 13:20:00+00:00,-1.05,39.23,57.369999
2013-01-02 13:30:00+00:00,-0.059999999000000005,38.560001,56.490002000000004
2013-01-02 13:40:00+00:00,-0.75,37.889998999999996,55.560001
2013-01-02 13:50:00+00:00,-0.059999999000000005,37.290001000000004,54.73
2013-01-02 14:00:00+00:00,-0.059999999000000005,36.639998999999996,53.900002
2013-01-02 14:10:00+00:00,-0.079999998,35.98,52.959998999999996
2013-01-02 14:20:00+00:00,-0.079999998,35.290001000000004,52.0
2013-01-02 14:30:00+00:00,-0.059999999000000005,34.610001000000004,51.0
2013-01-02 14:40:00+00:00,-0.07,33.959998999999996,50.080002
2013-01-02 14:50:00+00:00,-0.07,33.299999,49.080002
2013-01-02 15:00:00+00:00,-0.059999999000000005,32.639998999999996,48.009997999999996
2013-01-02 15:10:00+00:00,-0.059999999000000005,32.0,46.970001
2013-01-02 15:20:00+00:00,-1.64,31.440001000000002,46.02
2013-01-02 15:30:00+00:00,84.349998,30.379998999999998,44.970001
2013-01-02 15:40:00+00:00,35.450001,29.870001000000002,45.860001000000004
